43.31421 43.79670 92.00000 43.00000
44.90109 44.93955 67.00000 71.00000
44.90109 44.93955 70.00000 77.00000
45.21827 45.23520 66.00000 65.00000
45.21697 45.23910 69.00000 66.00000
45.53598 45.55551 65.00000 55.00000
45.53077 45.56723 68.00000 60.00000
45.86731 45.88954 64.00000 51.00000
45.85898 45.90065 67.00000 55.00000
46.04648 46.11870 73.00000 52.00000
46.11870 46.20065 71.00000 66.00000
46.19509 46.27009 70.00000 76.00000
46.27842 46.38815 71.00000 48.00000
46.37009 46.40481 66.00000 84.00000
46.52148 46.56454 90.00000 61.00000
46.68398 46.72704 71.00000 78.00000
46.85921 46.91116 90.00000 60.00000
47.06476 47.15542 75.00000 55.00000
47.13481 47.23234 73.00000 81.00000
47.22822 47.29690 72.00000 80.00000
47.29278 47.41503 73.00000 78.00000
47.39168 47.43014 66.00000 75.00000
47.54415 47.59223 90.00000 63.00000
47.68838 47.72822 73.00000 73.00000
47.85459 47.90397 90.00000 64.00000
48.09020 48.17852 76.00000 49.00000
48.15814 48.26004 75.00000 75.00000
48.25325 48.33613 74.00000 76.00000
48.32661 48.45359 75.00000 76.00000
48.42762 48.47145 71.00000 86.00000
48.60486 48.65871 90.00000 79.00000
49.00497 49.02399 74.00000 79.00000
49.00768 49.02399 71.00000 85.00000
49.32018 49.33921 70.00000 80.00000
49.32426 49.34056 73.00000 80.00000
49.66273 49.67958 72.00000 69.00000
49.66132 49.68239 69.00000 72.00000
50.01671 50.03478 71.00000 63.00000
50.01219 50.04382 68.00000 62.00000
50.20957 50.31209 77.00000 54.00000
50.28962 50.39215 75.00000 76.00000
50.38232 50.45676 74.00000 75.00000
50.44833 50.57333 75.00000 70.00000
50.54945 50.59018 70.00000 81.00000
50.70816 50.74187 94.00000 69.00000
50.86266 50.90198 75.00000 84.00000
51.03747 51.09266 94.00000 70.00000
51.24251 51.33317 78.00000 55.00000
51.32218 51.41696 77.00000 69.00000
51.40048 51.48290 75.00000 79.00000
51.47191 51.57493 77.00000 76.00000
51.55433 51.59142 70.00000 76.00000
51.72603 51.76999 94.00000 76.00000
51.87713 51.91559 77.00000 85.00000
52.05021 52.10637 94.00000 72.00000
52.25706 52.36145 80.00000 79.00000
52.33810 52.43426 78.00000 75.00000
52.41915 52.51393 77.00000 76.00000
52.50019 52.61420 78.00000 75.00000
52.59360 52.62931 75.00000 90.00000
52.77008 52.83027 94.00000 82.00000
53.20990 53.22637 74.00000 88.00000
53.20990 53.23295 77.00000 78.00000
53.51716 53.53163 73.00000 80.00000
53.52110 53.53689 76.00000 80.00000
53.84547 53.86160 75.00000 78.00000
53.84547 53.86294 72.00000 72.00000
54.19470 54.20907 74.00000 75.00000
54.20332 54.22056 71.00000 66.00000
54.37210 54.45452 80.00000 54.00000
54.43941 54.53007 78.00000 69.00000
54.51771 54.60699 77.00000 76.00000
54.58639 54.64271 78.00000 64.00000
54.69078 54.70589 73.00000 72.00000
54.85287 54.89820 97.00000 79.00000
55.01908 55.06853 78.00000 75.00000
55.18391 55.23062 97.00000 69.00000
55.35287 55.46688 82.00000 56.00000
55.43666 55.53419 80.00000 72.00000
55.51908 55.58913 79.00000 79.00000
55.57952 55.70704 80.00000 73.00000
55.67876 55.72638 73.00000 82.00000
55.86180 55.89305 97.00000 76.00000
56.02549 56.07162 80.00000 81.00000
56.21545 56.28610 97.00000 72.00000
56.44772 56.53365 82.00000 76.00000
56.61902 56.64924 83.00000 73.00000
56.79347 57.13551 85.00000 84.00000
56.97617 57.15748 94.00000 67.00000
56.96655 57.15886 97.00000 79.00000
57.12864 57.16298 83.00000 69.00000
57.27836 57.30172 82.00000 63.00000
57.44045 57.49128 80.00000 82.00000
57.59155 57.62177 82.00000 96.00000
57.92259 58.08193 87.00000 69.00000
57.76737 58.10941 83.00000 80.00000
57.92534 58.11215 95.00000 82.00000
58.08468 58.11902 82.00000 72.00000
58.23853 58.29622 80.00000 76.00000
58.40199 58.45419 78.00000 84.00000
58.56408 58.60941 80.00000 98.00000
58.93358 59.08193 85.00000 63.00000
58.92259 59.10803 94.00000 75.00000
58.75501 59.12040 82.00000 86.00000
59.08193 59.14375 80.00000 72.00000
59.24539 59.31408 78.00000 70.00000
59.41160 59.43770 77.00000 73.00000
59.56545 59.61353 78.00000 75.00000
59.91984 60.06820 83.00000 60.00000
59.91160 60.08743 92.00000 75.00000
59.74265 60.11078 80.00000 80.00000
60.08193 60.14237 75.00000 76.00000
60.23303 60.28197 77.00000 81.00000
60.42877 60.65860 78.00000 66.00000
60.60723 60.73395 82.00000 50.00000
60.60895 60.74251 90.00000 64.00000
61.51603 61.58125 68.00000 78.00000
61.67092 61.72799 80.00000 67.00000
61.84115 61.92879 92.00000 78.00000
61.99201 62.01787 80.00000 72.00000
62.17017 62.25063 92.00000 84.00000
62.32822 62.35983 78.00000 54.00000
62.51644 62.65755 92.00000 76.00000
62.69475 62.72302 76.00000 58.00000
62.87332 62.97044 102.00000 82.00000
63.03973 63.07370 80.00000 67.00000
63.19326 63.26799 100.00000 97.00000
63.35223 63.41065 80.00000 72.00000
63.52207 63.62804 99.00000 96.00000
63.68103 63.75984 80.00000 66.00000
63.84951 63.94190 97.00000 97.00000
64.01935 64.12397 80.00000 67.00000
64.18647 64.28429 99.00000 92.00000
64.34407 64.36989 80.00000 69.00000
64.51582 64.61150 100.00000 95.00000
64.68558 64.71490 80.00000 69.00000
64.88774 64.98187 97.00000 89.00000
65.06675 65.09916 80.00000 66.00000
65.62256 65.67064 66.00000 63.00000
65.77504 65.80663 78.00000 61.00000
65.93163 66.01267 90.00000 75.00000
66.09646 66.14866 78.00000 72.00000
66.26267 66.33410 90.00000 84.00000
66.43575 66.48520 76.00000 81.00000
66.60058 66.76047 90.00000 88.00000
66.76483 66.80262 75.00000 82.00000
66.94942 67.06083 100.00000 92.00000
67.10975 67.17089 78.00000 73.00000
67.27415 67.36518 99.00000 92.00000
67.43040 67.49154 78.00000 66.00000
67.59752 67.67496 97.00000 93.00000
67.76192 67.81899 78.00000 69.00000
67.92496 68.02143 95.00000 87.00000
68.09208 68.14779 78.00000 66.00000
68.25784 68.33529 97.00000 87.00000
68.40866 68.45145 78.00000 60.00000
68.62765 68.76470 99.00000 85.00000
68.78880 68.87615 78.00000 63.00000
68.97191 69.08254 95.00000 82.00000
69.12852 69.20611 78.00000 52.00000
69.67988 69.75461 63.00000 72.00000
69.81439 69.84564 75.00000 56.00000
69.98151 70.06847 87.00000 73.00000
70.14863 70.20977 75.00000 81.00000
70.30624 70.38505 87.00000 86.00000
70.47200 70.52771 74.00000 80.00000
70.62689 70.74918 87.00000 69.00000
70.80624 70.87418 73.00000 75.00000
70.96113 71.05352 87.00000 86.00000
71.10651 71.16358 73.00000 72.00000
71.27227 71.37417 87.00000 90.00000
71.42173 71.47336 71.00000 88.00000
71.61182 71.66182 76.00000 51.00000
71.59021 71.70682 88.00000 82.00000
71.79515 71.86682 82.00000 63.00000
71.80515 71.89015 87.00000 76.00000
71.98849 72.04455 73.00000 76.00000
72.00182 72.05542 85.00000 79.00000
72.14917 72.19673 76.00000 69.00000
72.16820 72.23341 83.00000 85.00000
72.32445 72.36657 71.00000 69.00000
72.32852 72.40325 82.00000 79.00000
72.48749 72.54591 77.00000 67.00000
72.49021 72.56222 80.00000 76.00000
72.65868 72.68450 70.00000 58.00000
72.66684 72.72662 79.00000 61.00000
72.82037 72.87472 75.00000 60.00000
72.82988 72.87472 82.00000 81.00000
72.98341 73.02689 79.00000 66.00000
72.98341 73.03776 83.00000 79.00000
73.14374 73.19401 75.00000 63.00000
73.14374 73.20352 82.00000 61.00000
73.63559 73.72662 63.00000 64.00000
73.79863 73.86113 87.00000 69.00000
73.96031 74.03097 99.00000 80.00000
74.11792 74.17091 87.00000 64.00000
74.28504 74.34075 99.00000 89.00000
74.45895 74.47933 86.00000 66.00000
74.61520 74.68314 99.00000 81.00000
74.77009 74.81901 85.00000 61.00000
74.92770 74.99564 99.00000 100.00000
75.08259 75.13151 85.00000 92.00000
75.25107 75.35433 99.00000 104.00000
75.40596 75.44537 83.00000 90.00000
75.59075 75.66353 88.00000 73.00000
75.58395 75.74568 100.00000 97.00000
75.80776 75.85721 93.00000 80.00000
75.80460 75.90117 99.00000 97.00000
75.96848 76.03029 85.00000 80.00000
75.96710 76.05914 97.00000 93.00000
76.13057 76.18963 88.00000 80.00000
76.14293 76.22397 95.00000 84.00000
76.30914 76.35309 83.00000 76.00000
76.30227 76.38331 94.00000 95.00000
76.46298 76.52754 89.00000 82.00000
76.46848 76.55227 92.00000 93.00000
76.63369 76.69619 82.00000 75.00000
76.62782 76.74306 91.00000 86.00000
76.82758 76.89823 87.00000 79.00000
76.83573 76.90910 94.00000 80.00000
77.62562 77.76904 99.00000 82.00000
77.79140 77.84667 87.00000 55.00000
78.57825 78.69667 99.00000 86.00000
78.73877 78.79798 87.00000 60.00000
79.51901 79.63370 99.00000 90.00000
79.68009 79.73808 87.00000 72.00000
80.14916 80.26901 99.00000 102.00000
80.28576 80.34632 87.00000 80.00000
80.75866 80.88621 99.00000 106.00000
80.90661 80.96656 87.00000 85.00000
81.36325 81.47039 99.00000 60.00000
81.51376 81.58519 81.00000 51.00000
81.65024 81.73825 99.00000 73.00000
81.82881 81.84922 82.00000 67.00000
81.97549 82.04819 99.00000 80.00000
82.12345 82.15661 83.00000 63.00000
82.27524 82.33901 99.00000 85.00000
82.43978 82.50355 84.00000 79.00000
82.58901 82.65406 99.00000 88.00000
82.72882 82.77906 85.00000 90.00000
82.88200 82.93960 99.00000 98.00000
83.02171 83.06460 86.00000 94.00000
83.16264 83.21534 99.00000 105.00000
83.30847 83.35014 87.00000 90.00000
83.45186 83.50455 99.00000 106.00000
83.59524 83.63813 87.00000 93.00000
83.73862 83.79009 99.00000 109.00000
83.88445 83.93837 87.00000 93.00000
84.03764 84.09524 99.00000 107.00000
84.18592 84.23984 87.00000 94.00000
84.33911 84.37955 99.00000 110.00000
84.47882 84.52538 87.00000 93.00000
84.63200 84.70063 99.00000 109.00000
84.77293 84.82440 87.00000 95.00000
84.92612 85.00240 99.00000 104.00000
85.07608 85.16029 87.00000 91.00000
85.24713 85.32213 75.00000 98.00000
85.40634 85.47476 87.00000 88.00000
85.57213 85.64845 99.00000 93.00000
85.74318 85.81161 87.00000 78.00000
85.89450 85.98266 75.00000 77.00000
86.05819 86.11858 87.00000 67.00000
86.22532 86.30257 99.00000 78.00000
86.39279 86.48803 87.00000 64.00000
86.56541 86.64875 75.00000 49.00000
86.73357 86.87122 87.00000 45.00000
87.02787 87.15447 99.00000 69.00000
87.21341 87.35924 87.00000 51.00000
87.47961 87.58295 75.00000 64.00000
87.68398 87.73364 87.00000 52.00000
87.89288 87.97165 99.00000 69.00000
88.11108 88.20641 87.00000 54.00000
88.36709 88.47579 75.00000 44.00000
88.55731 88.62072 87.00000 51.00000
88.78195 88.84988 99.00000 56.00000
88.95994 89.05097 87.00000 46.00000
89.12977 89.19635 75.00000 43.00000
89.28738 89.34037 87.00000 46.00000
89.45043 89.55505 99.00000 61.00000
89.61619 89.68820 87.00000 51.00000
89.77515 89.84852 75.00000 41.00000
89.92733 89.95722 87.00000 46.00000
90.09852 90.16782 99.00000 56.00000
90.26564 90.30776 87.00000 47.00000
90.42597 90.51564 75.00000 44.00000
90.58086 90.63792 87.00000 51.00000
90.75070 90.81591 99.00000 59.00000
90.91374 90.98711 87.00000 54.00000
91.08086 91.13792 75.00000 47.00000
91.22896 91.29417 87.00000 47.00000
91.40065 91.51803 99.00000 67.00000
91.58580 91.66324 87.00000 47.00000
91.74884 91.81813 75.00000 47.00000
91.89694 91.94313 87.00000 51.00000
92.06677 92.14150 99.00000 61.00000
92.23525 92.30998 87.00000 46.00000
92.41324 92.48525 75.00000 41.00000
92.55183 92.61704 87.00000 49.00000
92.72438 92.79232 99.00000 64.00000
92.89014 92.95944 87.00000 51.00000
93.05726 93.12655 75.00000 46.00000
93.20400 93.26786 87.00000 51.00000
93.37520 93.45808 99.00000 64.00000
93.53009 93.60219 87.00000 54.00000
93.71330 93.74385 75.00000 39.00000
93.87612 93.91827 87.00000 50.00000
94.05345 94.13194 99.00000 58.00000
94.22968 94.32214 87.00000 49.00000
94.43359 94.55263 75.00000 55.00000
94.60674 94.69341 87.00000 50.00000
94.81358 94.87806 99.00000 62.00000
94.96622 95.03200 87.00000 53.00000
95.12715 95.19766 75.00000 46.00000
95.31304 95.38676 87.00000 51.00000
95.50386 95.59804 99.00000 64.00000
95.70591 95.78982 87.00000 50.00000
95.93185 95.99435 75.00000 73.00000
96.09748 96.16310 87.00000 53.00000
96.28029 96.36310 99.00000 56.00000
96.46623 96.55568 87.00000 51.00000
96.71972 96.81225 75.00000 51.00000
96.89180 96.96185 87.00000 53.00000
97.05832 97.12353 99.00000 64.00000
97.22544 97.29201 87.00000 54.00000
97.39663 97.46321 75.00000 50.00000
97.54337 97.61266 87.00000 54.00000
97.70234 97.78522 99.00000 56.00000
97.87082 97.91158 87.00000 49.00000
98.03658 98.10859 75.00000 43.00000
98.19554 98.22951 87.00000 53.00000
98.36402 98.42652 99.00000 64.00000
98.53386 98.61130 87.00000 46.00000
98.71612 98.80216 75.00000 49.00000
98.90258 98.97187 87.00000 47.00000
99.06290 99.13220 99.00000 62.00000
99.22187 99.29796 87.00000 56.00000
99.39578 99.47187 75.00000 50.00000
99.54857 99.63524 87.00000 55.00000
99.73857 99.85300 76.00000 67.00000
99.91478 99.99811 87.00000 65.00000
100.09725 100.19495 75.00000 82.00000
100.25817 100.33863 87.00000 67.00000
100.46363 100.57139 73.00000 65.00000
100.60731 100.71365 87.00000 61.00000
100.84525 100.98431 75.00000 55.00000
101.02587 101.09484 87.00000 58.00000
101.20260 101.23995 80.00000 47.00000
101.35633 101.39800 83.00000 64.00000
101.53449 101.63778 87.00000 76.00000
101.71031 101.80823 99.00000 75.00000
101.94987 102.03023 75.00000 63.00000
102.12398 102.22368 87.00000 69.00000
102.30106 102.38142 79.00000 61.00000
102.47964 102.55301 82.00000 75.00000
102.68700 102.83319 87.00000 80.00000
102.92217 103.06286 99.00000 76.00000
104.08312 104.15771 75.00000 47.00000
104.25650 104.33372 87.00000 56.00000
104.40247 104.44622 87.00000 48.00000
104.51696 104.58580 87.00000 81.00000
104.66733 104.71986 87.00000 63.00000
104.79456 104.81133 99.00000 59.00000
104.90889 104.96224 87.00000 84.00000
105.02474 105.06742 87.00000 63.00000
105.14436 105.16442 99.00000 76.00000
105.27266 105.29731 85.00000 70.00000
105.41175 105.43639 85.00000 52.00000
105.56699 105.61833 97.00000 75.00000
105.77151 105.79885 83.00000 70.00000
105.93948 105.97073 83.00000 51.00000
106.07947 106.10588 95.00000 72.00000
106.21490 106.25016 83.00000 70.00000
106.33349 106.37676 83.00000 64.00000
106.44750 106.47577 95.00000 79.00000
106.56936 106.59042 82.00000 55.00000
106.67188 106.69857 82.00000 55.00000
106.78143 106.81093 94.00000 72.00000
106.89801 106.94196 80.00000 73.00000
107.02696 107.06529 80.00000 55.00000
107.15278 107.18930 92.00000 69.00000
107.27638 107.30447 79.00000 78.00000
107.38031 107.40278 79.00000 55.00000
107.48424 107.51795 91.00000 88.00000
107.60222 107.64014 80.00000 61.00000
107.72441 107.74407 80.00000 51.00000
107.83256 107.87048 92.00000 70.00000
107.95317 108.00454 82.00000 76.00000
108.08844 108.12783 82.00000 63.00000
108.20949 108.22598 94.00000 73.00000
108.33037 108.35235 75.00000 53.00000
108.43889 108.45812 75.00000 39.00000
108.53092 108.56801 87.00000 70.00000
108.64081 108.67240 75.00000 69.00000
108.75894 108.79191 75.00000 66.00000
108.86059 108.90317 87.00000 76.00000
108.97048 109.02266 76.00000 89.00000
109.09495 109.14616 76.00000 81.00000
109.20509 109.23734 88.00000 84.00000
109.32068 109.35294 75.00000 76.00000
109.42283 109.47256 75.00000 61.00000
109.52767 109.56799 87.00000 75.00000
109.64460 109.67417 73.00000 75.00000
109.74810 109.78842 73.00000 61.00000
109.85990 109.88668 85.00000 67.00000
110.01043 110.05043 71.00000 50.00000
110.12543 110.17543 71.00000 55.00000
110.23957 110.26511 83.00000 72.00000
110.35382 110.39683 71.00000 81.00000
110.45462 110.50032 71.00000 58.00000
110.56618 110.60113 83.00000 72.00000
110.66565 110.71000 70.00000 65.00000
110.77586 110.82156 70.00000 73.00000
110.88895 110.94545 82.00000 72.00000
111.03779 111.08483 68.00000 78.00000
111.14532 111.17758 68.00000 67.00000
111.24478 111.28510 80.00000 76.00000
111.35634 111.39263 67.00000 45.00000
111.45580 111.49478 67.00000 66.00000
111.55795 111.59559 79.00000 84.00000
111.66817 111.71655 68.00000 55.00000
111.77973 111.80930 68.00000 64.00000
111.87381 111.92623 80.00000 80.00000
111.99747 112.05784 70.00000 90.00000
112.14117 112.17069 70.00000 60.00000
112.26588 112.28546 82.00000 66.00000
112.39489 112.40894 63.00000 69.00000
112.61399 112.66736 75.00000 60.00000
112.72635 112.78113 75.00000 48.00000
112.84573 112.86961 75.00000 43.00000
112.96400 112.98804 75.00000 51.00000
113.09541 113.15951 87.00000 64.00000
113.22522 113.28101 87.00000 60.00000
113.34205 113.37985 99.00000 80.00000
113.45919 113.52085 87.00000 87.00000
113.59419 113.63585 87.00000 69.00000
113.70792 113.74343 99.00000 87.00000
113.82458 113.87586 85.00000 90.00000
113.95278 113.97201 85.00000 83.00000
114.08050 114.14753 97.00000 99.00000
114.24466 114.31144 83.00000 74.00000
114.37308 114.42959 83.00000 62.00000
114.49152 114.53085 95.00000 93.00000
114.60950 114.65585 83.00000 88.00000
114.71624 114.76821 83.00000 59.00000
114.82439 114.86091 95.00000 83.00000
114.94096 114.99433 82.00000 85.00000
115.05332 115.09826 82.00000 76.00000
115.15585 115.19096 94.00000 87.00000
115.27242 115.32720 80.00000 84.00000
115.38759 115.42411 80.00000 67.00000
115.49105 115.53753 92.00000 76.00000
115.62727 115.67295 79.00000 76.00000
115.74496 115.80474 79.00000 56.00000
115.84278 115.87675 91.00000 90.00000
115.95827 116.00718 80.00000 73.00000
116.07104 116.11588 80.00000 66.00000
116.17974 116.22729 92.00000 81.00000
116.30414 116.36750 82.00000 72.00000
116.44113 116.49935 82.00000 75.00000
116.55907 116.58407 94.00000 79.00000
116.68407 116.72018 75.00000 63.00000
116.79657 116.81324 75.00000 58.00000
116.89657 116.92157 87.00000 66.00000
117.01324 117.06324 75.00000 70.00000
117.12990 117.16756 75.00000 64.00000
117.24009 117.25861 87.00000 72.00000
117.35282 117.41613 76.00000 90.00000
117.48269 117.54600 76.00000 64.00000
117.59516 117.63027 88.00000 82.00000
117.70893 117.77072 75.00000 88.00000
117.82690 117.87044 75.00000 67.00000
117.93364 117.97859 87.00000 75.00000
118.05443 118.10078 73.00000 88.00000
118.16960 118.18645 73.00000 63.00000
118.29360 118.32172 85.00000 61.00000
118.42719 118.46235 75.00000 61.00000
118.58540 118.61665 75.00000 44.00000
