1014.26,25.82,55.35,2019:10:18:23:50,1571410200
1014.36,25.82,55.41,2019:10:18:23:51,1571410260
1014.31,25.81,55.43,2019:10:18:23:52,1571410320
1014.32,25.80,55.31,2019:10:18:23:53,1571410380
1014.32,25.80,55.36,2019:10:18:23:54,1571410440
1014.35,25.82,55.36,2019:10:18:23:55,1571410500
1014.30,25.81,55.30,2019:10:18:23:56,1571410560
1014.34,25.80,55.30,2019:10:18:23:57,1571410620
1014.34,25.80,55.31,2019:10:18:23:58,1571410680
1014.29,25.80,55.23,2019:10:18:23:59,1571410740
1014.27,25.80,55.22,2019:10:19:0:0,1571410800
1014.26,25.81,55.12,2019:10:19:0:1,1571410860
1014.33,25.81,55.14,2019:10:19:0:2,1571410920
1014.30,25.80,55.30,2019:10:19:0:3,1571410980
1014.29,25.80,55.09,2019:10:19:0:4,1571411040
1014.23,25.83,55.15,2019:10:19:0:5,1571411100
1014.23,25.81,55.17,2019:10:19:0:6,1571411160
1014.20,25.83,55.13,2019:10:19:0:7,1571411220
1014.33,25.82,55.26,2019:10:19:0:8,1571411280
1014.22,25.79,55.19,2019:10:19:0:9,1571411340
1014.24,25.79,55.22,2019:10:19:0:10,1571411400
1014.23,25.80,55.19,2019:10:19:0:11,1571411460
1014.22,25.79,55.09,2019:10:19:0:12,1571411520
1014.19,25.79,55.05,2019:10:19:0:13,1571411580
1014.22,25.79,55.14,2019:10:19:0:14,1571411640
1014.22,25.79,55.06,2019:10:19:0:15,1571411700
1014.24,25.79,55.13,2019:10:19:0:16,1571411760
1014.25,25.79,55.09,2019:10:19:0:17,1571411820
1014.22,25.79,55.25,2019:10:19:0:18,1571411880
1014.22,25.79,55.27,2019:10:19:0:19,1571411940
1014.30,25.79,55.18,2019:10:19:0:20,1571412000
1014.34,25.78,55.11,2019:10:19:0:21,1571412060
1014.42,25.77,55.15,2019:10:19:0:22,1571412120
1014.41,25.77,55.20,2019:10:19:0:23,1571412180
1014.41,25.79,55.18,2019:10:19:0:24,1571412240
1014.47,25.79,55.19,2019:10:19:0:25,1571412300
1014.41,25.77,55.15,2019:10:19:0:26,1571412360
1014.45,25.78,55.17,2019:10:19:0:27,1571412420
