1018.73,27.36,49.59,2019:10:20:1:29,1571502540
1018.64,27.34,49.70,2019:10:20:1:30,1571502600
1018.70,27.31,49.48,2019:10:20:1:31,1571502660
1018.72,27.34,49.77,2019:10:20:1:32,1571502720
1018.74,27.35,49.72,2019:10:20:1:33,1571502780
1018.67,27.36,49.59,2019:10:20:1:34,1571502840
1018.72,27.35,49.55,2019:10:20:1:35,1571502900
1018.76,27.34,49.52,2019:10:20:1:36,1571502960
1018.72,27.32,49.51,2019:10:20:1:37,1571503020
1018.82,27.31,49.51,2019:10:20:1:38,1571503080
1018.80,27.30,49.55,2019:10:20:1:39,1571503140
1018.75,27.27,49.67,2019:10:20:1:40,1571503200
1018.80,27.28,49.64,2019:10:20:1:41,1571503260
1018.69,27.27,49.58,2019:10:20:1:42,1571503320
1018.70,27.26,49.60,2019:10:20:1:43,1571503380
1018.67,27.25,49.58,2019:10:20:1:44,1571503440
1018.72,27.23,49.58,2019:10:20:1:45,1571503500
1018.71,27.23,49.59,2019:10:20:1:46,1571503560
1018.71,27.21,49.55,2019:10:20:1:47,1571503620
1018.71,27.21,49.59,2019:10:20:1:48,1571503680
1018.74,27.20,49.58,2019:10:20:1:49,1571503740
1018.64,27.19,49.58,2019:10:20:1:50,1571503800
1018.71,27.18,49.56,2019:10:20:1:51,1571503860
1018.65,27.16,49.56,2019:10:20:1:52,1571503920
1018.62,27.16,49.57,2019:10:20:1:53,1571503980
1018.58,27.13,49.55,2019:10:20:1:54,1571504040
1018.56,27.12,49.56,2019:10:20:1:55,1571504100
1018.65,27.11,49.55,2019:10:20:1:56,1571504160
1018.62,27.11,49.53,2019:10:20:1:57,1571504220
1018.56,27.09,49.53,2019:10:20:1:58,1571504280
1018.62,27.09,49.53,2019:10:20:1:59,1571504340
1018.60,27.08,49.52,2019:10:20:2:0,1571504400
1018.60,27.08,49.52,2019:10:20:2:1,1571504460
1018.65,27.07,49.46,2019:10:20:2:2,1571504520
1018.61,27.05,49.46,2019:10:20:2:3,1571504580
1018.62,27.05,49.46,2019:10:20:2:4,1571504640
1018.71,27.04,49.47,2019:10:20:2:5,1571504700
1018.65,27.03,49.45,2019:10:20:2:6,1571504760
1018.66,27.02,49.42,2019:10:20:2:7,1571504820
1018.66,27.00,49.46,2019:10:20:2:8,1571504880
1018.63,27.00,49.49,2019:10:20:2:9,1571504940
1018.63,26.99,49.46,2019:10:20:2:10,1571505000
1018.67,26.98,49.43,2019:10:20:2:11,1571505060
1018.60,26.97,49.44,2019:10:20:2:12,1571505120
1018.68,26.97,49.45,2019:10:20:2:13,1571505180
1018.74,26.95,49.45,2019:10:20:2:14,1571505240
1018.66,26.94,49.43,2019:10:20:2:15,1571505300
1018.61,26.94,49.40,2019:10:20:2:16,1571505360
1018.60,26.93,49.41,2019:10:20:2:17,1571505420
1018.69,26.92,49.43,2019:10:20:2:18,1571505480
1018.69,26.92,49.45,2019:10:20:2:19,1571505540
1018.60,26.90,49.45,2019:10:20:2:20,1571505600
1018.76,26.90,49.44,2019:10:20:2:21,1571505660
1018.64,26.89,49.44,2019:10:20:2:22,1571505720
